id,sentiment,kfold,lr_cnt_pred
5521_8,1,0,0.9999033498490444
9156_10,1,0,0.9666354664962884
153_1,0,0,0.0006285069259328773
982_8,1,0,0.8588260475927473
2655_3,0,0,0.20118038334905203
3495_7,1,0,0.9175681876005264
10545_7,1,0,0.06789588907113371
5551_1,0,0,0.0016149096009291407
444_10,1,0,0.9978751816521393
5610_3,0,0,0.05456122514772943
8305_7,1,0,0.04146597734476065
2718_9,1,0,0.9906948052537607
11195_7,1,0,0.9999842274416487
6421_1,0,0,0.0014727550372324787
3456_9,1,0,0.45353808260304534
10433_9,1,0,0.9999699702084122
10531_10,1,0,0.9955041447163564
1170_8,1,0,0.9878345462636977
11142_8,1,0,0.9999999420700096
9683_9,1,0,0.9990194240223329
4452_8,1,0,0.9824071487070999
4216_10,1,0,0.9980324889879837
661_9,1,0,0.983449130381051
5223_7,1,0,0.9960195619750493
5620_10,1,0,0.9999999999548383
11937_8,1,0,0.9998149317482707
2269_10,1,0,0.997564190975182
5720_10,1,0,0.9986939428043149
1676_9,1,0,0.9999998459068922
11615_9,1,0,0.9979427387365283
1417_8,1,0,0.5330610760161076
11677_8,1,0,0.9814362833029593
10244_7,1,0,0.0609392180100021
11975_7,1,0,0.9997406660433034
3680_9,1,0,0.9999995287474839
12468_7,1,0,0.4779247093582883
3092_10,1,0,0.9999702126138427
4891_10,1,0,0.767223882137977
8288_7,1,0,0.8659326741485863
10196_10,1,0,0.9721222746908106
8081_9,1,0,0.7220600866764972
12119_7,1,0,0.9996701763168713
10706_7,1,0,0.9963297403203341
5184_9,1,0,0.9569925781928871
853_9,1,0,0.8214560962274509
2865_10,1,0,0.9999999653400854
4077_10,1,0,0.9999998459166435
2540_8,1,0,0.999825420583174
8879_7,1,0,0.03807018993980782
171_8,1,0,0.9752755196522205
3463_7,1,0,0.9999657913618383
8264_9,1,0,0.9999650542704757
435_2,0,1,0.3829484531440885
4042_1,0,1,0.012231899118929235
6900_1,0,1,3.6832387913576338e-06
9362_1,0,1,0.000648621678853147
7909_2,0,1,1.2566674790495366e-07
5596_3,0,1,2.811619907711469e-12
2309_3,0,1,0.016751438922546272
7363_4,0,1,0.0009809413379464952
2699_2,0,1,1.3638390930237273e-06
6659_1,0,1,0.03823948756670162
11191_3,0,1,8.683062487871822e-16
760_4,0,1,0.9911709411920248
12326_1,0,1,1.335753824469271e-07
7138_1,0,1,1.977248659537565e-07
1009_4,0,1,0.09120997709476573
7344_4,0,1,0.00030193592817722846
5286_1,0,1,0.00440558216887984
5404_1,0,1,0.005161230356432748
5511_1,0,1,0.0004575943343096574
8881_1,0,1,5.2180233444437824e-05
4099_4,0,1,0.29667146671631334
7997_3,0,1,6.894659548984758e-06
3882_2,0,1,0.00021145189303144966
3795_1,0,1,7.143197661535419e-16
2049_1,0,1,0.007811343887778635
8422_2,0,1,0.02343524652054105
1952_3,0,1,0.5693796407658968
5420_4,0,1,0.9296389990509855
9976_1,0,1,0.005181745249869643
5686_2,0,1,0.21565093163775487
8792_2,0,1,0.05229715104316885
6025_1,0,1,0.0003671541730466674
7283_1,0,1,2.787006780475589e-13
2838_2,0,1,0.038577853718522424
895_3,0,1,0.0003967153372279813
1565_1,0,1,7.874419214976637e-05
11594_4,0,1,0.002875604596829476
6561_4,0,1,0.01399482849551026
11635_1,0,1,0.0020154287550331338
10822_1,0,1,0.05454171101472952
9691_2,0,1,7.335267842644668e-05
4237_3,0,1,0.10732873881883842
11832_4,0,1,0.7943439773180602
6926_4,0,1,0.9434503582580335
2507_2,0,1,0.3673242402698169
10158_7,1,1,0.6020366093943769
5219_7,1,1,0.9946572437407809
254_1,0,1,1.3661779246392294e-07
2802_1,0,1,0.01643924113223947
9457_9,1,1,0.9999999989182653
1133_4,0,1,8.887063267621873e-07
6656_10,1,1,0.9077734333713392
7519_2,0,1,4.1956185621021885e-07
6989_1,0,1,0.027281399615953945
7210_8,1,1,0.009331229936367126
9246_8,1,1,0.9387111469499383
4868_8,1,1,0.9780068149566339
4492_1,0,1,0.0672122098609182
984_1,0,1,0.3450824591006746
2221_8,1,1,0.8653018803040117
87_10,1,1,0.9989056897507669
3773_1,0,1,0.0916456744990172
389_3,0,1,0.1200005442104613
2752_7,1,1,0.982566560314261
5368_3,0,1,0.16384740429323214
10638_8,1,1,0.7654561762753566
11896_9,1,1,0.5634670393946606
10306_4,0,1,0.0011110194125819822
2635_2,0,1,0.015930024652951992
2791_3,0,1,2.585955453519786e-05
6091_1,0,1,4.426762014320586e-07
925_1,0,1,0.086113499395442
4332_1,0,1,0.002803128868102051
2712_2,0,1,5.838878604319748e-05
5480_10,1,1,0.9992835732511658
691_9,1,1,0.9999921910503115
6896_7,1,1,0.9999515650321722
3413_4,0,1,0.0014326151211791177
4664_3,0,1,0.11373812964530353
8907_8,1,1,0.9901526146403206
1640_1,0,1,0.14758459384180395
10832_2,0,1,0.000504878278588278
2918_9,1,1,0.9972102151487838
10875_8,1,1,0.9970742347357945
8996_1,0,1,0.03580033359401464
7409_10,1,1,0.9379550259987974
4786_10,1,1,0.7272873514842931
5380_1,0,1,9.739648964294083e-07
6097_1,0,1,0.00017349078068518454
9414_3,0,1,0.014108298392002921
6997_4,0,1,0.91968492245216
2368_3,0,1,1.2402382879404313e-08
3249_2,0,1,0.7262644930323899
12028_10,1,1,0.9860447444571824
4809_10,1,1,0.9999992600059582
2554_7,1,1,0.9495235274192404
80_3,0,1,0.038602414298228915
7475_2,0,1,0.0037418198252221605
8631_7,1,1,0.9999999996759101
1246_8,1,1,0.9995798496241041
2262_10,1,1,0.9747474468018775
4569_7,1,1,0.9999997601394135
12231_3,0,1,0.24555861768024714
11037_3,0,1,0.9989032354970456
4528_8,1,1,0.9999885488666289
7238_2,0,1,0.0008513903244285037
12368_3,0,1,2.9134473986657833e-06
11030_1,0,1,4.153214349298409e-09
1558_10,1,1,0.9475031502721951
8992_9,1,1,0.9756865039378586
10206_3,0,1,0.0009846767856646007
8363_2,0,1,0.004564003668160552
887_3,0,1,0.8338963677832086
5653_2,0,1,0.0029281603484661444
8931_4,0,1,4.57135719991471e-07
6258_4,0,1,0.006417715324579873
5614_10,1,1,0.9145940442172736
9742_2,0,1,0.0017114112527443536
4611_10,1,1,0.9999999979703063
1360_10,1,1,0.9909475542082945
11309_9,1,1,0.996314831505967
11572_1,0,1,0.00017714992159825066
1891_8,1,1,0.9998982400140024
4869_3,0,1,0.04206447986120489
1821_8,1,1,0.97648195496599
5544_7,1,1,0.03493047727924135
4813_3,0,1,0.9588667235461509
7378_4,0,1,5.020375708454612e-07
7505_3,0,1,0.00012508930932816572
5130_3,0,1,4.049191624258561e-05
5095_3,0,1,0.3818856814932598
3662_9,1,1,0.9949643686970967
8027_1,0,1,0.5299782998806591
2722_2,0,1,0.26750096093429454
12412_9,1,1,0.9994900234807143
647_10,1,1,0.9983728295613121
3391_3,0,1,0.8083534030760053
5941_8,1,1,0.9996789552618965
6429_1,0,1,0.011495209691523399
3504_4,0,1,0.009160366940952555
5779_3,0,1,0.9950979482121091
2847_2,0,1,0.003999666281124969
7442_7,1,1,0.09174573511653686
2994_8,1,1,0.25863186221742523
2468_4,0,1,4.572071324383894e-05
6004_10,1,1,0.9787331743425737
5132_2,0,1,1.2643182466652577e-08
5824_10,1,1,0.9918365866830058
9463_10,1,1,0.9999999904631237
4842_2,0,1,0.0004120158001578291
4329_7,1,1,0.5208404111386686
9994_2,0,1,7.729337907979188e-08
4856_10,1,1,0.9975661150071946
7426_1,0,1,6.476930747289235e-05
9274_4,0,1,2.983548734605326e-08
7211_10,1,1,0.9736755964777212
4113_1,0,1,0.00035894445769000204
4365_1,0,1,0.07202079973794213
519_1,0,1,0.03611421238933714
6436_2,0,1,9.727219519892252e-05
4474_10,1,1,0.01584279334543711
5177_1,0,1,0.00010186547278996517
382_10,1,1,0.9783835247263281
6203_1,0,1,0.00031810135414822165
4179_4,0,1,0.00979998625069332
9922_4,0,1,0.8023120183167957
6507_4,0,1,0.007085585151549104
5470_3,0,1,7.119714337768798e-05
353_4,0,1,0.0006298048921929653
7476_8,1,1,0.8398861624523791
7774_3,0,1,1.6406638702727455e-06
11967_3,0,1,0.00022135332296569854
2828_9,1,1,0.024379371002930687
4235_4,0,1,0.950401111803476
103_1,0,1,0.004086964612159608
78_10,1,1,0.764157493306191
0_3,0,1,0.24550533050046489
4123_7,1,1,0.9999999059720297
2184_7,1,1,0.6000719967792713
7094_1,0,1,5.732618232070965e-08
7186_2,0,1,0.0014628019179223092
189_1,0,1,0.001638222512516985
11217_3,0,1,8.29822922950906e-06
8105_1,0,1,0.0004727583627811866
10358_9,1,1,0.9999995691654899
246_3,0,1,0.5585541936031264
6725_9,1,1,0.9900061089022103
9920_3,0,1,0.9896949151747613
397_3,0,1,0.6782805909151673
8970_3,0,1,1.9595737935902652e-05
7777_1,0,1,0.7247072981963518
3091_3,0,1,0.0007817715981470869
10683_7,1,1,0.1073518484694239
7160_8,1,1,0.9772057535919793
4725_1,0,1,0.005141541762556418
6873_10,1,1,0.9925256125967866
8668_9,1,1,0.9999998941425482
3401_2,0,1,0.0985118427011099
10751_10,1,1,0.9999999999999964
3947_2,0,1,0.9479259902116133
5399_1,0,1,0.0011680582505465015
3855_2,0,1,0.31401075387332883
4477_4,0,1,0.0011879423689238472
7462_1,0,1,1.9981173140055444e-07
7124_8,1,1,0.9989845743127372
10396_8,1,1,0.9999106915222744
865_9,1,1,0.9997386825120286
8253_10,1,1,0.9999983539755848
1824_1,0,1,0.03793856106476887
11107_10,1,1,0.9999998890951377
4690_9,1,1,0.9942862268818018
4686_3,0,1,0.18734115441088012
1172_8,1,1,0.010048770850296226
5965_3,0,1,0.846259536439455
800_9,1,1,0.5037137505814183
11397_1,0,1,0.00010700665618014253
6358_10,1,1,0.5555359555918854
1249_9,1,1,0.0034587660794784918
4912_4,0,1,2.8995725426533507e-06
10859_4,0,1,2.6608199456987546e-06
1550_1,0,1,0.004148000974064376
12481_1,0,1,0.00047162097767751876
7125_10,1,1,0.9999738890663423
8732_9,1,1,0.9999999851271082
576_10,1,1,0.9999663558805131
5978_9,1,1,0.8336341424339183
7270_2,0,1,0.21081978353039943
4762_10,1,1,0.8276839023711017
6690_10,1,1,0.9469581482649759
6787_9,1,1,0.940046710778277
3480_10,1,1,0.9998161581008818
5237_1,0,1,2.2174865181085718e-05
9641_9,1,1,0.7223358750622518
10074_9,1,1,0.7808128405684012
477_10,1,1,0.9999326590878208
7977_8,1,1,0.9999734508346184
1857_10,1,1,0.9999720767978744
4384_1,0,1,8.810917577412575e-08
5286_10,1,1,0.97751130389338
8134_10,1,1,0.2585210060988428
5816_10,1,1,0.9985431041972976
8740_8,1,1,0.4068009249963475
8274_10,1,1,0.9871853789674677
7386_1,0,1,0.07496972273877932
9144_7,1,1,0.9999918993236765
8893_9,1,1,0.27630272335184114
11194_10,1,1,0.0043360691876062505
3753_9,1,1,0.6414280430372634
269_8,1,1,0.9733918770389681
7220_7,1,1,0.9993074505337005
6690_1,0,1,3.907430170515635e-06
1407_2,0,1,0.060652163932285626
3087_10,1,1,0.19850516379664004
1963_8,1,1,0.9988733204677188
2477_2,0,1,0.0009426154271503198
1492_10,1,1,0.9999999999999987
5200_10,1,1,0.36132230996957304
1614_4,0,1,0.4341576710424428
340_10,1,1,0.9791675213444626
9517_2,0,1,2.080838298280742e-05
5359_1,0,1,1.6184990709981808e-08
6532_8,1,1,0.9999999819005544
12017_7,1,1,0.9999954238564236
10680_8,1,1,0.8158499480191762
1437_8,1,1,0.7969222283049188
8242_8,1,1,0.8530872760691968
6192_9,1,1,0.999999988628545
1079_3,0,1,0.02779558264479107
4101_1,0,1,0.06976198683829629
1994_10,1,1,0.9084528824739463
2546_10,1,1,0.9998346231385348
5532_10,1,1,0.987593632071812
682_3,0,1,7.34269572923413e-07
3019_2,0,1,0.7062767944808711
6738_7,1,1,0.9993777737824444
4958_1,0,1,0.2802511109603812
1203_8,1,1,0.33819736939000106
491_1,0,1,0.3597294626778511
9390_9,1,1,0.9921966979508327
3400_1,0,1,0.002677879757159956
11929_9,1,1,0.8501310203744585
7339_10,1,1,0.9551686247413789
4887_10,1,1,0.7765386205010025
6776_7,1,1,0.9585248599668018
6288_3,0,1,4.058823243205198e-05
11217_7,1,1,0.9735993248089689
3185_3,0,1,6.511697033438468e-05
5458_4,0,1,0.18160679486044798
4319_9,1,1,0.999566851948186
8568_4,0,1,0.061495800849838717
11465_1,0,1,7.863849028621976e-05
375_9,1,1,0.9964052896614342
3126_10,1,1,0.9999994954195922
916_3,0,1,0.8106256408855331
7028_9,1,1,0.9999994504299266
1602_9,1,1,0.6672461028888366
3533_1,0,1,9.751752051397011e-06
9816_10,1,1,0.9958438176859241
9286_1,0,1,0.0001259102292425965
8038_4,0,1,7.92712260060595e-07
11650_9,1,1,0.8508085405339543
7234_4,0,1,6.240017981712557e-05
1943_4,0,1,0.000255578675234135
2459_8,1,1,0.9988819924641205
6625_7,1,1,0.9990413213710544
11979_10,1,1,0.9026630135768164
11869_10,1,1,0.84814904489238
4706_1,0,1,5.592351088582379e-05
9794_1,0,1,2.933778695446421e-05
1072_10,1,1,0.8152826703073499
2195_2,0,1,0.0008458866891957445
1860_4,0,1,0.6049711143700667
12111_2,0,1,0.001534019283289339
2101_4,0,1,0.0021551889829467944
3440_8,1,1,0.050736754151737
11380_1,0,1,0.82949479539878
10298_9,1,1,0.9989749473560946
1719_1,0,1,6.650089791569855e-07
2803_2,0,1,2.1234866899048232e-07
7256_3,0,1,0.8496036668449646
4811_3,0,1,0.7403147499289449
2039_9,1,1,0.9764899700674303
9392_4,0,1,0.03883901680419791
2296_3,0,1,0.18154287749027306
1942_2,0,1,2.01070055881025e-05
11544_10,1,1,0.9995285423067197
9604_10,1,1,0.933295357800303
12400_4,0,1,0.9851897358742084
9455_1,0,1,1.1499607439064255e-05
7369_1,0,1,0.0002233374892931981
1495_9,1,1,1.0
440_10,1,1,0.9979352690372457
6138_8,1,1,0.9999949683927768
10033_1,0,1,0.003649588567530247
1301_4,0,1,0.2403787388949499
3399_3,0,1,0.06321332115869106
1498_2,0,1,4.801937131516491e-10
2437_3,0,1,0.003308582802376822
5004_3,0,1,0.006782717320899207
2803_10,1,1,0.9915447388624522
4076_10,1,1,1.0
5840_7,1,1,0.9947358629376016
7568_4,0,1,0.007614222983625259
7102_2,0,1,1.1183641479719487e-13
9254_7,1,1,0.9970089735321804
8502_1,0,1,0.0014235652013895627
12121_7,1,1,0.3439747355310519
11777_9,1,1,0.8662294628217393
11674_10,1,1,0.9889189137139005
1774_10,1,1,0.9309113710525727
4783_10,1,1,0.9952939709881747
10889_10,1,1,0.9995216757808937
9559_1,0,1,3.603444354320776e-05
1117_1,0,1,0.0008633897846697741
4182_1,0,1,2.5024621985075673e-08
8917_2,0,1,0.9672731164514176
9734_7,1,1,0.999959420878333
4311_9,1,1,0.9999999865907219
9666_1,0,1,7.647296439749552e-05
2103_7,1,1,0.9734489057661834
9120_1,0,1,0.09241524008565716
4807_10,1,1,0.9999889442897797
11916_7,1,1,0.998431493827008
7535_1,0,1,0.07062244973483034
10466_2,0,1,0.6938256583656356
3516_8,1,1,0.8943821515185815
9140_2,0,1,0.12692050515313003
4254_9,1,1,0.9850515590111318
3189_8,1,1,0.9999995705245445
10884_2,0,1,4.793761032505575e-06
6392_3,0,1,0.061540543507287424
9602_3,0,1,0.44807149859967005
10701_10,1,1,0.9555296354650534
285_3,0,1,0.004601993105977594
8296_8,1,1,0.9959213765220603
8034_1,0,1,3.3877014399129123e-07
11552_9,1,1,0.9997030502791084
5406_4,0,1,0.001207218923546868
2074_10,1,1,0.18352453371156735
4296_9,1,1,0.9999276091543204
11308_9,1,1,0.9994073077593213
1478_7,1,1,0.8015374764420568
4441_3,0,1,0.8480691067300171
6093_8,1,1,0.4455814629239387
7153_8,1,1,0.044402718356992464
4414_3,0,1,0.15912976703153037
9068_2,0,1,0.0005053142992521686
5802_10,1,1,0.9931334073724432
1077_8,1,1,0.9964727173866489
2498_1,0,1,1.0691936543453715e-10
7930_1,0,1,0.00639392795577104
9718_7,1,1,0.999761259636671
2767_8,1,1,0.19643692249868142
8851_7,1,1,0.989095850160656
8866_1,0,1,0.004251210034788224
12015_10,1,1,0.7581664066469566
575_3,0,1,0.0005437045901695455
61_3,0,1,0.05314434132865346
10850_3,0,1,0.5087438859596456
6081_4,0,1,0.09496101200486434
1003_10,1,1,0.9995935666319007
3041_1,0,1,3.069920776148964e-05
4173_4,0,1,9.895718964225666e-05
7581_2,0,1,0.03270105039791215
2148_10,1,1,0.9999607346919656
2568_3,0,1,1.8028875861286584e-06
6476_4,0,1,0.8033710200088192
8809_1,0,1,1.1286586505943778e-07
9030_10,1,1,0.9999851888696524
11972_10,1,1,0.9904688712522979
7778_10,1,1,0.9999999999999871
1669_8,1,1,0.09438676606412784
10039_10,1,1,0.9997718832450175
11495_10,1,1,0.9818803913405137
36_4,0,1,0.004642749448352576
3822_2,0,1,8.003309121346336e-06
5118_1,0,1,9.992393770719208e-07
4203_2,0,1,0.0004636409135027033
9361_9,1,1,0.9985265466929713
1554_4,0,1,0.0001559037631380714
10050_10,1,1,0.9999945019881031
2252_10,1,1,0.9998517119399588
1222_10,1,1,0.9999689011789523
4819_7,1,1,0.9999999653100583
1934_9,1,1,0.9999572275110358
9815_7,1,1,0.8933172335780685
3696_4,0,1,0.13396684349402715
10396_1,0,1,0.00019095699759013603
399_9,1,1,0.9744470462442627
7862_7,1,1,0.9998246200804406
264_7,1,1,0.9999980524631594
8486_10,1,1,0.6801421278300184
8025_9,1,1,0.9965930457819616
6721_10,1,1,0.9999998628841801
10042_1,0,1,0.025982961788552295
7352_10,1,1,0.9953588304624779
5738_4,0,1,0.00043376242025998135
9013_7,1,1,0.9921005565951627
6579_4,0,1,0.731051095023023
2891_8,1,1,0.7574531427075469
9644_2,0,1,0.23806419635526815
9479_10,1,1,0.981246371481607
5394_4,0,1,1.415659333183474e-05
7813_1,0,1,5.386235490788833e-06
11989_1,0,1,2.351096644880612e-05
6007_4,0,1,7.950675976050322e-06
8174_4,0,1,0.15784834275987583
5188_8,1,1,0.9999919765418298
2996_4,0,1,0.02683457046352218
555_8,1,1,0.7559573263774136
9432_9,1,1,0.5939998883980095
4966_2,0,1,0.0034117155592881037
2137_1,0,1,0.00036470918241501317
172_10,1,1,0.9363706848098932
9328_7,1,1,0.9999696210052126
11935_2,0,1,0.9999999981008041
6347_9,1,1,0.9611383720016538
7808_1,0,1,7.664174195750485e-07
537_10,1,1,0.9999919619562491
2975_4,0,1,0.0005590111439209658
9557_7,1,1,0.9182797803684994
8564_2,0,1,0.0027972710407809633
10490_1,0,1,0.06645877495237977
4705_7,1,1,0.9866552318749692
11385_2,0,1,6.010600475305954e-10
3889_2,0,1,3.5693533435241676e-05
9135_9,1,1,0.9999531953977185
8966_1,0,1,0.17012847654603855
10826_10,1,1,0.9999968186122237
8391_8,1,1,0.9999881729177297
5832_4,0,1,0.024760389255552195
991_7,1,1,0.9940934033812219
5066_8,1,1,0.9948848443468794
327_8,1,1,0.6675490992349676
765_4,0,1,0.9949610884624287
4342_10,1,1,0.469994152139205
4620_10,1,1,0.839855970691622
3672_4,0,1,0.2567689641577759
2239_4,0,1,0.4067482921295199
8823_1,0,1,0.9250416328606001
1180_9,1,1,0.9630778594755646
4207_4,0,1,1.1549591113408417e-09
3906_1,0,1,0.13233864758167083
3469_4,0,1,3.551863882767782e-07
4955_3,0,1,0.9460255873982613
10655_9,1,1,0.9191068239968556
11895_1,0,1,1.1263693112960574e-08
4396_3,0,1,0.9339415524309895
3844_8,1,1,0.9999995066341769
1542_10,1,1,0.9970373844965826
7380_2,0,1,4.265196364242781e-08
2930_1,0,1,0.1805428038192694
1130_10,1,1,0.9999936920473523
7146_1,0,1,0.00031753974368041335
3043_8,1,1,0.999835728631654
348_7,1,1,0.4609381193829457
10325_10,1,1,0.9145458091613162
57_4,0,1,0.09818794585875887
4548_2,0,1,6.356004343073556e-07
10708_3,0,1,4.16407837511019e-06
10332_8,1,1,0.999095605819549
5071_1,0,1,0.015403286285478107
8319_10,1,1,0.9965938965874762
9420_8,1,1,0.9991326769109669
11565_9,1,1,0.9999999993380835
11288_1,0,1,0.11975494383570315
6109_1,0,1,0.06948086107941542
2667_8,1,1,0.9999315012973123
10238_10,1,1,0.755738497971199
4511_1,0,1,0.9106532461938032
9431_10,1,1,0.9989669155015953
10503_1,0,1,0.18469853572993994
8871_10,1,1,0.9999878005787136
9551_1,0,1,0.996003186414227
10409_2,0,1,0.0009408522167354178
7969_1,0,1,0.00022937418400527308
5629_10,1,1,0.9998972687277543
11786_8,1,1,0.9995799333264802
7424_3,0,1,3.583114625291322e-09
10921_3,0,1,7.800765180281578e-07
8850_8,1,1,0.9962812155336622
2411_3,0,1,0.011122470887773161
5794_10,1,1,0.9637408607884714
875_10,1,1,0.9383494608915027
3426_7,1,1,0.24287536546032054
11584_8,1,1,0.006547782580826324
4196_2,0,1,0.00012153582294155177
12362_1,0,1,0.004422579537976266
8755_7,1,1,0.3697366859712042
10614_1,0,1,0.09453978745992885
12327_1,0,1,0.0004476962801569836
898_1,0,1,0.012081030666649346
5175_10,1,1,0.9610660831865302
5338_10,1,1,0.14552937931029453
7089_9,1,1,0.9999550932003658
6497_1,0,1,0.008077079700229969
10799_7,1,1,0.9999889473262897
10480_2,0,1,0.002426217688306726
10218_3,0,1,0.006089364532413903
4706_8,1,1,0.038391459853468875
12223_1,0,1,2.625492605372897e-07
10656_7,1,1,0.9992974262300208
7936_4,0,1,0.0012625009416122553
11829_3,0,1,0.9580170066390528
437_4,0,1,0.0962133138243215
11803_7,1,1,0.018881877140279266
494_9,1,1,0.2634011513908733
11875_7,1,1,0.995700579766222
6675_1,0,1,0.009282124747696354
924_7,1,1,0.9976202393440272
8488_4,0,1,1.0797476560327521e-05
10760_8,1,1,0.9915749186909981
7262_4,0,1,1.974899243498258e-05
1914_4,0,1,0.03733679141225591
6451_8,1,1,0.059270590957823596
12023_4,0,1,0.012925247602480263
6717_3,0,1,1.2013048269353998e-06
3429_10,1,1,0.8799601834581104
7929_4,0,1,0.0016761791353454762
4373_10,1,1,0.9999689754221399
10957_10,1,1,0.9564706176897227
2673_8,1,1,0.9158765957887793
10191_3,0,1,0.01879998080441606
3760_7,1,1,0.9979642160939547
9724_7,1,1,0.03267645740013224
8821_9,1,1,0.9997107311435722
10236_8,1,1,0.9765198316285477
12048_1,0,1,0.10652954876159265
6836_9,1,1,0.9999999994625774
54_1,0,1,0.9849156373627809
9214_3,0,1,0.0008513880601712413
10287_8,1,1,0.6665856153152472
11859_10,1,1,0.9532573709807453
4571_1,0,1,0.0002558558411125066
2453_4,0,1,0.837536571670691
10371_3,0,1,0.0004291548570432129
6811_10,1,1,0.9685722426684916
12236_2,0,1,0.0001612036883982043
11683_3,0,1,0.9982764466255417
3745_10,1,1,0.3345084572705673
5164_4,0,1,0.001003605489062547
823_9,1,1,0.9628886936700496
10230_9,1,1,0.999545655821191
2529_2,0,1,2.0342029982290514e-05
5796_8,1,1,0.9999999999851863
12001_8,1,1,0.9999395046337435
5622_10,1,1,0.656398467678514
7069_8,1,1,0.9999799480364651
9031_10,1,1,0.9999999980186147
10129_1,0,1,1.745886721950866e-08
4916_4,0,1,0.001180481150317942
526_10,1,1,0.9996931151985432
12006_10,1,1,0.9465993053196297
9957_7,1,1,0.1604322693775073
9100_1,0,1,0.19833922519424693
8557_7,1,1,0.9999334173290062
12359_1,0,1,0.00029201615240336703
6264_2,0,1,0.027873553373280128
10060_1,0,1,0.0010312886965950473
8276_10,1,1,0.5604544135580406
6000_1,0,1,4.5613585506721556e-08
9951_4,0,1,0.9389553216389253
7123_10,1,1,0.9999161165332313
4159_9,1,1,0.9666700172934429
2269_1,0,1,2.9242415645625454e-05
1739_4,0,1,0.18147211393653223
1607_1,0,1,0.0009344136809892933
6153_1,0,1,1.1847252353923663e-07
10571_1,0,1,0.25683774985960733
7448_2,0,1,0.00268405619737748
9160_1,0,1,0.0026736217770042315
3553_8,1,1,0.1406940287555348
2611_3,0,1,0.16021027228744117
8097_7,1,1,0.9999965324093821
8845_8,1,1,0.9997941163019456
11659_9,1,1,0.9992124385348856
11681_1,0,1,0.00023196747864840094
3779_8,1,1,0.8611736822589751
7442_4,0,1,8.883544241632334e-06
4935_1,0,1,1.3900012192083774e-06
129_3,0,1,0.1040299455170287
12322_4,0,1,0.005158731367367806
5643_7,1,1,0.9999999981478365
2631_1,0,1,0.518740780939385
6960_7,1,1,0.9861544384067352
4386_9,1,1,0.999990131293125
2151_1,0,1,0.06859106695464386
4619_7,1,1,0.9982345894321238
11352_9,1,1,0.8848372853697367
5759_3,0,1,0.0012740565979575322
344_8,1,1,0.581017749650709
12398_8,1,1,0.5510492819106629
9296_10,1,1,0.9946050022971905
1520_7,1,1,0.9981160341323628
7437_10,1,1,0.999994025641046
1696_1,0,1,1.6012454999633702e-05
3548_8,1,1,0.9999474853087202
7520_1,0,1,0.9657130979337293
9236_1,0,1,0.0005077801274187969
2963_1,0,1,0.003954033880358693
11259_10,1,1,0.8731732517438597
4054_3,0,1,0.0007913208035933367
7954_2,0,1,0.009419929089494294
10343_7,1,1,0.9651849301964719
4523_10,1,1,0.9392768507932655
2973_2,0,1,0.012874161349461342
10960_1,0,1,0.00014658922310557126
2641_10,1,1,0.841466055590453
2355_7,1,1,0.7833242946599224
8768_4,0,1,0.12192446364737648
2874_10,1,1,0.9999995638742661
5849_8,1,1,0.5586326846012319
2674_2,0,1,0.0041745736856866455
6295_7,1,1,0.9416548822173616
9205_1,0,1,0.00016381610071334498
3436_8,1,1,0.9843490053191291
2107_7,1,1,0.9827756593565858
10947_8,1,1,0.9515003462267132
3577_2,0,1,0.036957802887392414
8360_3,0,1,0.7669261292870794
8783_9,1,1,0.9999461669527884
1603_2,0,1,0.01685694423887879
11473_10,1,1,0.9999669235667872
2296_9,1,1,0.9955285628224441
7101_10,1,1,0.9999768695580374
1918_9,1,1,0.8488575864766407
5192_7,1,1,0.9431582086908291
2709_2,0,1,0.00012488397089055144
4425_7,1,1,0.9978680353397777
12181_8,1,1,0.9996736258304523
7568_10,1,1,0.9999997770606786
7546_1,0,1,0.02270051631131006
7654_1,0,1,2.871632201239298e-12
6776_3,0,1,0.2891362907747833
3842_3,0,1,0.6248991518559263
10792_9,1,1,0.9925153355970205
2454_4,0,1,1.0023409122697978e-07
990_9,1,1,0.996162740216054
8277_3,0,1,0.04808458971147611
1571_1,0,1,0.005744973188894382
5029_8,1,1,0.9999437375050282
8082_3,0,1,0.06897965529685271
5269_1,0,1,0.00012064800442305909
2639_1,0,1,0.00015660421528528924
10659_2,0,1,0.9997318733156261
1062_4,0,1,0.003755891756769148
4233_1,0,1,0.0006590934212208025
5371_8,1,1,0.9990708699258549
6898_9,1,1,0.9998738854474829
3778_3,0,1,0.11896301538232644
11638_4,0,1,6.740709493626482e-07
5065_2,0,1,0.0037101815114261743
2948_1,0,1,0.013786177769991881
9243_8,1,1,0.0334825658634583
1739_10,1,1,0.9679519733912832
12324_10,1,1,0.9776739739218174
6554_7,1,1,0.9999916918259584
422_1,0,1,0.5279768163061092
430_1,0,1,0.28671720589685445
2250_8,1,1,0.993493097572753
11858_9,1,1,0.9977883567339513
304_4,0,1,0.199971675388657
10228_3,0,1,0.21061780429081217
5680_2,0,1,1.500422071904075e-12
4439_8,1,1,0.9999968584772267
11994_2,0,1,0.2153102447372442
2564_2,0,1,0.0050715325772957
2057_3,0,1,0.04858139329716204
942_2,0,1,5.921128632912105e-05
5699_1,0,1,1.2867250568600301e-05
1526_1,0,1,0.0515565380484249
6979_10,1,1,0.3888164371422029
5971_3,0,1,0.04934984435859314
