id,sentiment,kfold,lr_pred
8082_8,1,1,0.8005006601506163
8653_10,1,1,0.7461505578467595
3614_7,1,1,0.6497335037538203
6108_8,1,1,0.6660621381636299
2405_10,1,1,0.8906572330100367
9444_10,1,1,0.8381361150925287
190_1,0,1,0.07800359188835873
7985_10,1,1,0.9104693977277534
960_1,0,1,0.1643925652852267
12381_1,0,1,0.37974198824196037
1115_9,1,1,0.5183112433861821
5331_10,1,1,0.290160912965087
10104_10,1,1,0.7850504239008955
10837_10,1,1,0.9403880829156719
7634_7,1,1,0.7403769075986832
3125_1,0,1,0.335752361842382
3512_7,1,1,0.923159232688573
2840_9,1,1,0.9234635569237426
9001_8,1,1,0.7878661578163324
6920_8,1,1,0.8659378274017875
3452_8,1,1,0.8792830943462681
11008_9,1,1,0.9265997629090559
4928_3,0,1,0.6570182892592067
10643_1,0,1,0.07167494277496944
12036_7,1,1,0.27878270947823736
9769_8,1,1,0.36894967933691836
7312_1,0,1,0.08603682311083463
7628_1,0,1,0.3044781667509682
8445_4,0,1,0.5078700627372554
1003_3,0,1,0.41276466124187733
4831_4,0,1,0.258062115190536
8747_7,1,1,0.6384793786431362
8570_2,0,1,0.1771623484846613
3059_1,0,1,0.16357154825997844
4153_1,0,1,0.012680086117862997
10233_1,0,1,0.1299887524984535
1025_2,0,1,0.027003381945527788
651_4,0,1,0.1973504163978984
2400_3,0,1,0.1370722897419232
6254_10,1,1,0.4771044818415469
5994_8,1,1,0.7268752697008574
7386_7,1,1,0.656902007933853
3184_2,0,1,0.27615716854975886
10863_1,0,1,0.42150142853863015
1592_3,0,1,0.42654047727611755
2757_1,0,1,0.12606193009448383
4522_9,1,1,0.978936374701709
1943_10,1,1,0.879890490060894
11400_10,1,1,0.6147096521123683
6067_1,0,1,0.13620762999993272
6902_7,1,1,0.8131664965600388
7129_10,1,1,0.9201266527413784
4462_9,1,1,0.9142613673891936
9165_1,0,1,0.07064217748450616
6162_1,0,1,0.06447328186677352
5399_8,1,1,0.8670843919900836
10160_4,0,1,0.6558834658817752
9890_3,0,1,0.21463716689073065
4061_10,1,1,0.9346210470928904
9132_10,1,1,0.9450197931310111
2005_10,1,1,0.638096466983118
10055_7,1,1,0.5047249069632781
3479_9,1,1,0.7392878674332299
12385_1,0,1,0.20204408693566742
3218_4,0,1,0.6597839015193534
168_9,1,1,0.7743116633829727
2156_1,0,1,0.16758497945703554
385_10,1,1,0.7987002133609223
4529_4,0,1,0.14157512003393183
7805_1,0,1,0.09829947604944289
7456_2,0,1,0.05141467378012845
1805_10,1,1,0.8110311072650122
7432_10,1,1,0.936334141979238
11223_9,1,1,0.9373874363744958
7380_9,1,1,0.8551102877917212
3202_1,0,1,0.30603549498820914
3805_8,1,1,0.9823779532622566
8806_3,0,1,0.4018069402669613
8673_7,1,1,0.4984920288731713
1359_2,0,1,0.09532028570317207
8046_1,0,1,0.04490188443171094
10980_7,1,1,0.7415098992357332
6859_1,0,1,0.27238884986232886
6311_3,0,1,0.16247522780544812
3090_1,0,1,0.1999485821258578
5242_1,0,1,0.08443794762101238
4772_3,0,1,0.08191743773803264
511_1,0,1,0.26572642309658434
10171_7,1,1,0.5933278899071132
2319_8,1,1,0.5214058771883834
10647_2,0,1,0.492650185218388
8963_1,0,1,0.03866187481088475
2561_3,0,1,0.034185522723633496
11003_10,1,1,0.6225605357490807
10464_7,1,1,0.6921126064440156
2313_4,0,1,0.8125141048633385
11779_3,0,1,0.2851436510151361
5342_10,1,1,0.9026897233634992
6627_2,0,1,0.2196195411315523
4824_2,0,1,0.18667159683074339
4839_10,1,1,0.9484544383089654
8223_9,1,1,0.7992335340150186
9347_3,0,1,0.031893456936729
6201_9,1,1,0.9441926230414383
5216_8,1,1,0.7796779826826105
6808_8,1,1,0.5657618078308533
4569_1,0,1,0.09448648700159223
12178_7,1,1,0.20329623938192565
2783_1,0,1,0.10550482987096996
1950_8,1,1,0.8590101861893391
10011_9,1,1,0.8985126112802534
11536_3,0,1,0.22931986275218644
597_3,0,1,0.1961567271037574
445_4,0,1,0.18932960855510989
3169_2,0,1,0.1296861705491547
2435_1,0,1,0.060211344863401045
2309_9,1,1,0.9439915078906207
8610_2,0,1,0.030888685785403835
2410_1,0,1,0.31571730963694444
10073_4,0,1,0.07366726150491733
6713_10,1,1,0.8739759673745768
1503_9,1,1,0.8806005158657362
127_4,0,1,0.36175723326223136
3411_9,1,1,0.8969742983057284
5507_4,0,1,0.556776703006451
6795_9,1,1,0.7473240252905683
3049_9,1,1,0.6461227802232329
11377_3,0,1,0.08035919658545318
10634_1,0,1,0.3464318652576911
5932_10,1,1,0.8526251799594371
2986_4,0,1,0.04677597801734743
11229_1,0,1,0.23668610866807485
6939_4,0,1,0.34936833058882794
8394_10,1,1,0.8085612881640261
2556_8,1,1,0.5053256184009953
5865_1,0,1,0.015408979877664122
3292_1,0,1,0.120293547860231
3771_1,0,1,0.02312426337507457
7289_1,0,1,0.3805635077618901
4096_2,0,1,0.35541720203480515
606_4,0,1,0.2509714311640479
5416_4,0,1,0.4818425117910872
1600_1,0,1,0.46130348358024453
8257_2,0,1,0.15632857782285897
160_9,1,1,0.9452977275144709
2937_3,0,1,0.24587133579134224
9353_8,1,1,0.8753112188951527
10562_2,0,1,0.13178857244404743
8918_10,1,1,0.4182846615048708
10399_4,0,1,0.3349433460781141
2705_1,0,1,0.1134204623920136
6758_10,1,1,0.8040516558699606
6642_10,1,1,0.5107946571000909
12191_7,1,1,0.7550592780084042
12154_1,0,1,0.1660126902822697
1760_1,0,1,0.06349462181980886
11383_2,0,1,0.6099989176683922
9352_10,1,1,0.8793794282094671
7878_4,0,1,0.10009854267804952
8129_9,1,1,0.8608674513934758
3295_10,1,1,0.6692028077093466
8157_4,0,1,0.17222895514836667
1878_4,0,1,0.17934702897910504
4188_4,0,1,0.32119893773394237
4810_9,1,1,0.9679719994820994
4513_8,1,1,0.7287687024431031
304_10,1,1,0.9782878697836972
184_2,0,1,0.6573630940227674
11633_8,1,1,0.6159146983472263
6559_1,0,1,0.14439487129783096
6154_4,0,1,0.33629792442614587
2829_1,0,1,0.1509230665274614
701_7,1,1,0.8235201997889068
1396_8,1,1,0.8084586289100153
370_10,1,1,0.9598187636873144
5573_2,0,1,0.1868926845958694
3508_4,0,1,0.532978787467145
851_1,0,1,0.0865258490034432
2001_9,1,1,0.9354641002079931
7694_3,0,1,0.17893254297443253
10280_3,0,1,0.11254250371784559
2008_7,1,1,0.2895813513285038
10185_10,1,1,0.7061686442777044
3560_8,1,1,0.9885367708328306
5845_3,0,1,0.06496011486345651
12193_4,0,1,0.4552956939967159
3285_1,0,1,0.017719658250393906
1563_10,1,1,0.9080861562326161
7225_1,0,1,0.05005717941650543
10597_9,1,1,0.5836668455216268
491_7,1,1,0.6227979051546323
1864_1,0,1,0.3812913005011661
1546_3,0,1,0.13291522939413786
10495_7,1,1,0.5672690819708157
4977_3,0,1,0.3395753848343083
590_10,1,1,0.877167859578312
5078_2,0,1,0.2470464748527668
6598_1,0,1,0.055061361215531825
10891_7,1,1,0.7508091474471812
5958_9,1,1,0.8682909217733062
9272_7,1,1,0.7702872692005859
2710_7,1,1,0.7528261890914375
2131_9,1,1,0.9893533547167414
4480_9,1,1,0.7586004354085111
11494_7,1,1,0.4825776501466491
12082_1,0,1,0.04049507349877378
7027_7,1,1,0.7802268961634394
7447_8,1,1,0.2882324019519925
2574_3,0,1,0.11772985796596235
10691_7,1,1,0.6406984819999374
3866_2,0,1,0.40311131894643454
3429_4,0,1,0.38775136674212163
8349_1,0,1,0.20253924317816155
536_4,0,1,0.7267736801968866
690_4,0,1,0.11934798832202044
10782_7,1,1,0.29241860117976926
11043_7,1,1,0.8295173290285291
8380_9,1,1,0.7726490716067427
5772_1,0,1,0.00959796569480065
3173_3,0,1,0.2733794909403718
9308_1,0,1,0.025941731305716614
10320_2,0,1,0.10643531743113469
4366_9,1,1,0.9718650857952587
6982_9,1,1,0.7063537552488711
12354_2,0,1,0.2285059655764519
7461_10,1,1,0.77207559706431
9515_2,0,1,0.015576330877403897
4325_4,0,1,0.251408955946272
91_8,1,1,0.38219662889305195
5484_10,1,1,0.8301530342897994
4844_2,0,1,0.2209890229123193
6884_10,1,1,0.7160255322491758
12387_4,0,1,0.07137231945135822
4906_1,0,1,0.0844520071835585
11641_7,1,1,0.6471355422344568
1181_9,1,1,0.9344451748871434
4785_10,1,1,0.7671415071611517
5650_10,1,1,0.8243042318515855
11308_3,0,1,0.011527777988834148
3185_10,1,1,0.5864380150727843
5264_4,0,1,0.15555430712321114
1310_7,1,1,0.6838423663010956
4967_10,1,1,0.8845851850616756
10415_7,1,1,0.6458958594996527
6603_3,0,1,0.5368621644144254
9512_8,1,1,0.5518469669773614
6160_10,1,1,0.687202885242717
8484_4,0,1,0.5245685785198575
2471_10,1,1,0.7736032501214984
3917_9,1,1,0.933812815148368
5972_3,0,1,0.09108809399178552
8099_3,0,1,0.5112050286208327
572_9,1,1,0.6719181754097516
2575_7,1,1,0.4378708403477993
8029_10,1,1,0.5881194266180766
8266_4,0,1,0.30743441836757607
3229_7,1,1,0.887191250202849
10029_1,0,1,0.09431125481098533
10675_8,1,1,0.6190004831458833
10455_10,1,1,0.8791737591152361
10281_1,0,1,0.0844698906215414
6418_10,1,1,0.9666902238939546
8427_7,1,1,0.619721395126115
810_10,1,1,0.621872616458642
2558_10,1,1,0.7694271648159332
218_9,1,1,0.9511794971462171
10286_1,0,1,0.2508814298128916
11533_2,0,1,0.34522819178093134
1561_1,0,1,0.28956097910172723
9817_8,1,1,0.629785501995559
1250_4,0,1,0.13807784101760948
11898_8,1,1,0.6184884610865659
5089_1,0,1,0.44136860336080863
2859_10,1,1,0.5018272996673224
1253_3,0,1,0.040726732093981165
10727_4,0,1,0.6957913198454465
1660_4,0,1,0.3783513794031022
3998_1,0,1,0.03701936733284813
262_4,0,1,0.5856548412976186
10372_3,0,1,0.5502975669632729
12365_1,0,1,0.15203533942341177
1134_9,1,1,0.7221367652481923
3250_9,1,1,0.6064526066974507
7070_2,0,1,0.05188202759607295
2179_8,1,1,0.8958070969958959
570_1,0,1,0.1792234873258203
7444_10,1,1,0.9513811170102717
1992_10,1,1,0.5250280020780838
1267_1,0,1,0.12646609913272722
5181_3,0,1,0.08932430787023937
563_4,0,1,0.8269395749272248
12034_10,1,1,0.4535055456383636
4273_1,0,1,0.21991887182108505
2768_2,0,1,0.03841638107543213
3055_2,0,1,0.33576048177441997
6107_7,1,1,0.3732698424351537
11641_1,0,1,0.44529988607559423
9936_10,1,1,0.8499463085047051
334_4,0,1,0.14215721082171934
6323_7,1,1,0.6625171320596789
6388_7,1,1,0.495736372449761
2331_1,0,1,0.10608747422343605
1644_1,0,1,0.09734888862330779
9394_10,1,1,0.7772443164721566
9006_7,1,1,0.6986378337247419
5323_7,1,1,0.7045044838638794
5339_8,1,1,0.5213399478212926
7247_10,1,1,0.6102008080688082
11624_8,1,1,0.8691381570672736
10140_3,0,1,0.09782241084722172
8503_8,1,1,0.5130171860929318
8529_9,1,1,0.5984400240578307
7587_9,1,1,0.6800204068402169
6599_8,1,1,0.795126062983582
7371_7,1,1,0.802833288103102
10970_7,1,1,0.8697998536142779
9194_9,1,1,0.8073082335167443
5281_1,0,1,0.31410669323857093
12244_1,0,1,0.03319336328598741
2240_7,1,1,0.7792112850134644
11674_2,0,1,0.10445969151007722
9076_8,1,1,0.8336537537777373
10508_1,0,1,0.2777705737637524
11541_1,0,1,0.08254123758028249
424_4,0,1,0.4847624100679333
9533_9,1,1,0.9203943170771028
4738_4,0,1,0.3647550148357129
9406_2,0,1,0.10354724371372226
5512_7,1,1,0.7904604485578566
3483_9,1,1,0.9517921494461548
2990_10,1,1,0.8492777208041464
1411_7,1,1,0.8623680725114953
7612_9,1,1,0.5966308315627983
5736_2,0,1,0.006538942503037256
12237_2,0,1,0.07126398304623699
2697_9,1,1,0.6981542341113103
11321_3,0,1,0.02925134228849891
2455_8,1,1,0.8669909276413242
8839_8,1,1,0.7340962583498567
7579_8,1,1,0.9535063588752393
3624_2,0,1,0.44623213266157735
10289_1,0,1,0.14834571254863804
8490_7,1,1,0.6875541379963999
8332_2,0,1,0.0951823095977355
9760_8,1,1,0.7630619112246916
586_1,0,1,0.30872369298914343
2307_9,1,1,0.6951707642462561
9890_8,1,1,0.8735403300979342
9811_7,1,1,0.5400913130862073
3037_7,1,1,0.6649264662534187
6937_2,0,1,0.0849247306989824
2249_2,0,1,0.06549951695728333
4472_1,0,1,0.03111203866558813
4405_2,0,1,0.569243758293352
6547_2,0,1,0.4716119540822753
12112_2,0,1,0.003929024205799431
6272_7,1,1,0.291944267159813
11480_2,0,1,0.09077847849222453
11077_8,1,1,0.8299881130748328
7861_10,1,1,0.9096403684181905
4748_7,1,1,0.24707525081409404
8798_3,0,1,0.07135722025926503
9779_3,0,1,0.095301633547395
11075_2,0,1,0.46565670893992345
7678_3,0,1,0.4048809781349386
4739_7,1,1,0.9442229427488256
9879_8,1,1,0.7683729550191623
4045_10,1,1,0.7160486871922209
11778_10,1,1,0.33548446680201777
1877_7,1,1,0.8841247392115057
4078_10,1,1,0.6282847846762315
8154_3,0,1,0.3714128025626514
4360_1,0,1,0.20811350781474783
12264_9,1,1,0.9738987988995891
5329_1,0,1,0.25917896304579957
10775_3,0,1,0.06949519102918102
12442_8,1,1,0.8434298238490464
2202_10,1,1,0.682414841960147
7961_4,0,1,0.23522203550458765
2910_4,0,1,0.7866175941354858
6605_1,0,1,0.06612759697004034
5060_8,1,1,0.9014332194577686
6858_7,1,1,0.6270354292462066
12138_1,0,1,0.06184995632770662
10576_7,1,1,0.3899039529836998
6502_3,0,1,0.1522397249567692
11908_8,1,1,0.871755534478374
10554_1,0,1,0.11472805613968448
2689_1,0,1,0.06176203484960675
3929_9,1,1,0.8400852107088083
3816_1,0,1,0.18547179063756639
10041_1,0,1,0.0945270702305409
1949_1,0,1,0.3558340737467382
11550_4,0,1,0.23648972618112643
914_3,0,1,0.13927149394080912
10905_3,0,1,0.288406923480874
32_10,1,1,0.8164177656555772
7712_2,0,1,0.061601695673771314
5809_10,1,1,0.9667977334081617
10370_4,0,1,0.4931793741878174
7840_4,0,1,0.459696105177819
12266_9,1,1,0.867879166429634
4253_2,0,1,0.10298819433108389
8155_7,1,1,0.4680218138459837
3414_1,0,1,0.04416435764146162
2538_4,0,1,0.27636954456222695
2442_10,1,1,0.5371793159165897
748_9,1,1,0.9553229559172436
8109_2,0,1,0.3947026730399236
2826_10,1,1,0.7519161148002156
6320_10,1,1,0.5881236396183628
6757_8,1,1,0.877918663776451
418_9,1,1,0.8607088940952902
3460_8,1,1,0.8571338816857993
6002_7,1,1,0.6916379344824466
3264_8,1,1,0.8568525214699121
1106_1,0,1,0.03804614279900689
3893_10,1,1,0.9073544657227204
8118_3,0,1,0.45103879609253655
9267_3,0,1,0.14867435904428333
6210_10,1,1,0.9572236740759271
2272_3,0,1,0.16010708078643723
418_4,0,1,0.5078890953816448
655_1,0,1,0.009271761816320648
1704_8,1,1,0.47879773036833023
10717_10,1,1,0.5909792636859859
12449_8,1,1,0.5344318789874576
5016_10,1,1,0.8969411868135401
4209_7,1,1,0.8471788518406693
960_7,1,1,0.10520660938575069
2428_8,1,1,0.8633172048094168
1369_4,0,1,0.5958983650243322
9012_7,1,1,0.7005602376496095
4698_10,1,1,0.8464788185278721
11121_10,1,1,0.8693044960334361
4351_3,0,1,0.5563045821734499
10621_10,1,1,0.8665892515427664
11834_1,0,1,0.013718329485239003
7589_8,1,1,0.8306662367097072
12392_4,0,1,0.5608242301442626
2330_4,0,1,0.3103343726655566
8678_9,1,1,0.8505126813932312
6967_3,0,1,0.012314198664587989
6557_10,1,1,0.7535137049331284
8584_8,1,1,0.4386487744305006
7663_1,0,1,0.7451457591079949
5951_10,1,1,0.7720903773123078
11927_1,0,1,0.08505670486620108
7987_2,0,1,0.11605581182574896
9441_4,0,1,0.05428629918034979
146_10,1,1,0.24748774828279266
6199_1,0,1,0.02989978376005398
11390_1,0,1,0.1881905176995409
8837_1,0,1,0.2766498602547372
11911_2,0,1,0.08404025673296547
11604_8,1,1,0.8572199682690435
6144_2,0,1,0.2633728948969583
6167_7,1,1,0.826066800344312
3149_3,0,1,0.4890415212754773
10186_1,0,1,0.18768743000294152
5769_3,0,1,0.032939688253192496
12112_10,1,1,0.725870681787606
5003_10,1,1,0.7358043563663851
10514_8,1,1,0.5830469571121977
12156_3,0,1,0.14717759628450072
9748_10,1,1,0.9050758617237018
3636_8,1,1,0.9632089050404237
1002_7,1,1,0.19922034700676
3890_2,0,1,0.3003201015909754
2305_1,0,1,0.07402120711687002
3950_7,1,1,0.907220603525077
4750_2,0,1,0.16502438467859518
3870_3,0,1,0.5065344848789878
12129_7,1,1,0.6989698589183142
2962_1,0,1,0.10672443916968417
5807_1,0,1,0.07796827171448947
6047_2,0,1,0.24110132623693098
11348_10,1,1,0.8044551518187634
12298_8,1,1,0.9402491101785555
6251_7,1,1,0.48602701754076266
1936_10,1,1,0.9551820358133156
12357_7,1,1,0.900498603668105
7601_10,1,1,0.8946205156905995
8463_1,0,1,0.04718630200106366
10050_2,0,1,0.08092517491368394
10283_10,1,1,0.9362397011507604
6533_7,1,1,0.8449172083101395
2351_10,1,1,0.895043131393339
4413_1,0,1,0.2206085044159069
6711_2,0,1,0.3837126615843669
2106_4,0,1,0.1380884627041341
10552_9,1,1,0.713863990989811
10638_2,0,1,0.34608018452696704
8221_9,1,1,0.897923249093731
2765_4,0,1,0.14200479243592262
413_10,1,1,0.9672506589782649
10666_4,0,1,0.6128566816969185
7543_8,1,1,0.6213356960640242
9914_4,0,1,0.4786416726558523
2120_8,1,1,0.8747218260595934
426_3,0,1,0.28694400317919516
12102_8,1,1,0.7643235109363968
7818_1,0,1,0.3769974911867178
8279_10,1,1,0.8048237104906044
1218_4,0,1,0.1462117089587263
5783_7,1,1,0.896700198834565
6577_8,1,1,0.6485693569956434
6006_10,1,1,0.6496348738965424
2578_10,1,1,0.8554446474212709
2981_1,0,1,0.13955361078307613
4211_8,1,1,0.9075791270296346
2769_10,1,1,0.9809265246821882
2246_10,1,1,0.690130283862134
5956_3,0,1,0.15457857468321953
11974_4,0,1,0.25343170532427584
3617_2,0,1,0.1837283490832793
11421_2,0,1,0.2906967554518445
7434_7,1,1,0.8508476361262948
10237_10,1,1,0.6805361208928657
10349_10,1,1,0.9043542060047698
5268_10,1,1,0.7005981651888337
10650_1,0,1,0.1403170931960044
5922_8,1,1,0.16689162917539974
11965_8,1,1,0.6737355878829215
4008_9,1,1,0.11017892947014138
2502_1,0,1,0.1322817757346946
8065_3,0,1,0.13563122400237132
7077_2,0,1,0.18560563245042339
7048_2,0,1,0.15944172043398347
7823_1,0,1,0.4062539313084299
12020_7,1,1,0.4778899076168182
7400_1,0,1,0.07702048516742364
1320_10,1,1,0.5460849254159146
509_3,0,1,0.1609137810200053
3296_1,0,1,0.17075552519169523
4215_9,1,1,0.7685149416694812
3536_10,1,1,0.8684787912575223
4771_10,1,1,0.8267495416759537
405_10,1,1,0.8400931831920269
9210_1,0,1,0.1083617275715514
8387_8,1,1,0.5005587189330412
7511_9,1,1,0.7773550259244609
7245_10,1,1,0.7557125234176026
11757_9,1,1,0.8592537508901716
1651_10,1,1,0.7583373109785659
8070_8,1,1,0.8200737680129628
3233_1,0,1,0.025575065816827263
5407_7,1,1,0.8932979212400805
8737_1,0,1,0.0930772875690141
4745_7,1,1,0.6114376561712835
5894_7,1,1,0.92682020847828
8307_1,0,1,0.23744040697593682
5369_9,1,1,0.7234366482824469
237_1,0,1,0.48151062594112537
10853_10,1,1,0.7233867245337968
5661_2,0,1,0.35922969897647317
11181_4,0,1,0.5121249044238743
9479_2,0,1,0.07680441425566627
5093_3,0,1,0.6272070630999264
9224_3,0,1,0.2172466302105743
5485_1,0,1,0.13561860642852425
6474_8,1,1,0.1037577703339364
3065_2,0,1,0.2578216673139825
2244_1,0,1,0.42283738044267144
10949_8,1,1,0.6467378746530446
4680_4,0,1,0.25519196375486763
7698_1,0,1,0.02726729558123899
1363_10,1,1,0.9587117504214527
10128_9,1,1,0.7421068453557464
12395_4,0,1,0.13085202074118008
1970_9,1,1,0.7839186791885643
8677_9,1,1,0.6752922162172652
7660_1,0,1,0.07109092815220765
4714_10,1,1,0.8379048308295621
2268_1,0,1,0.19381685100664164
2376_7,1,1,0.8183258474289242
11220_10,1,1,0.8434810780474087
3678_8,1,1,0.8222450203424098
5558_4,0,1,0.6632013917394612
6317_10,1,1,0.9901840823957822
6121_10,1,1,0.6919557930265923
7032_3,0,1,0.31164529126204227
5165_9,1,1,0.4643991109386784
5310_10,1,1,0.7355504285950503
3708_7,1,1,0.683400845440545
2871_1,0,1,0.0042978047268197195
8604_3,0,1,0.35041832252056854
7458_3,0,1,0.043825619519798964
9300_1,0,1,0.09431376936111693
3402_8,1,1,0.5224514462871235
11958_2,0,1,0.4296303188925388
7600_1,0,1,0.04578653545343363
8469_1,0,1,0.11089613123524841
4162_1,0,1,0.15126233357507457
11969_4,0,1,0.29131843229105286
8601_10,1,1,0.8646222762892968
5485_10,1,1,0.8334812084268448
5679_10,1,1,0.8104088468198005
7128_7,1,1,0.9702409514379626
11216_7,1,1,0.4935025886363538
11977_8,1,1,0.8519280434431861
4539_1,0,1,0.0042333930964555695
7526_8,1,1,0.7349506753963438
2371_3,0,1,0.11579693118390112
11076_8,1,1,0.8157128279239474
10502_9,1,1,0.9189608122534924
1715_3,0,1,0.4452019861469543
6085_8,1,1,0.30116414199536506
11941_4,0,1,0.469496735778066
8096_10,1,1,0.9167278205225015
1920_4,0,1,0.32012997792650494
747_1,0,1,0.06943147726990516
2207_3,0,1,0.2099706937265726
9728_3,0,1,0.06888396463758333
4135_1,0,1,0.1154814662741766
4722_1,0,1,0.6300330892077848
7615_1,0,1,0.06603144181219013
2866_9,1,1,0.9317284107145355
1043_10,1,1,0.8374646898890757
6267_1,0,1,0.08298613526943642
4330_1,0,1,0.18516502769703466
4328_3,0,1,0.24448415495556539
12374_7,1,1,0.8577467956878091
7574_4,0,1,0.4297822088859569
6295_1,0,1,0.37375913993999893
10479_2,0,1,0.08239035051272511
9036_10,1,1,0.9463380015278146
9701_10,1,1,0.9505212350902545
10888_1,0,1,0.13389312190581237
10568_10,1,1,0.6498113839439188
8719_2,0,1,0.07711949610869794
186_8,1,1,0.8040925109948546
6179_1,0,1,0.04960668478419651
4524_2,0,1,0.3916762438193894
8307_10,1,1,0.9257289019027717
5108_1,0,1,0.4388198502256365
100_7,1,1,0.7289032676987713
6130_1,0,1,0.2847361545274299
7659_10,1,1,0.7786208660199836
4556_2,0,1,0.03226747205056535
7032_10,1,1,0.8471635894245061
6466_1,0,1,0.1343882406977202
4148_1,0,1,0.06498499135969214
10383_2,0,1,0.6286725911030114
6363_1,0,1,0.006354994350603811
1504_9,1,1,0.985039603688742
7027_4,0,1,0.5017881804509386
9401_10,1,1,0.8449822596278866
7694_10,1,1,0.6655572307403776
7503_4,0,1,0.15945924719333132
4291_4,0,1,0.436690390162148
6182_1,0,1,0.33504822657591776
3051_9,1,1,0.9203502197660197
11690_2,0,1,0.4203704010551978
4868_4,0,1,0.1970862907921393
3147_3,0,1,0.5559898691286564
11215_10,1,1,0.8256769189567866
9316_3,0,1,0.0428128854794225
109_2,0,1,0.07690324176566787
12128_4,0,1,0.11147419353009032
7127_10,1,1,0.9159748735970348
7235_8,1,1,0.44827550414521994
724_3,0,1,0.3212404597373354
3230_8,1,1,0.6613468520358794
4561_3,0,1,0.5809361277834978
7776_7,1,1,0.6129101354446113
2141_2,0,1,0.40644648039167486
5261_10,1,1,0.7100320290534874
697_2,0,1,0.23162612302570001
12212_3,0,1,0.26927233407744094
6687_4,0,1,0.204582725018632
4314_10,1,1,0.8472125934417656
11021_8,1,1,0.517393536091271
4622_8,1,1,0.9286969346293255
6038_10,1,1,0.14978917514003148
6743_1,0,1,0.008862688516100302
11796_9,1,1,0.7418258929144191
6256_3,0,1,0.21756428076204334
7335_7,1,1,0.7392903709393654
8287_9,1,1,0.6676711814061543
7572_1,0,1,0.013976920584694026
2947_10,1,1,0.7943003778849227
5061_8,1,1,0.9809044532606669
4680_10,1,1,0.8948486100814967
6475_10,1,1,0.5740342671616177
4547_8,1,1,0.7940335752068423
4667_10,1,1,0.7821358462777317
6547_9,1,1,0.8594514504163053
3649_4,0,1,0.5393847785249309
5906_8,1,1,0.9602524551532868
9952_3,0,1,0.3194969759586125
1612_1,0,1,0.49769488310720744
9298_9,1,1,0.6807014889165209
7242_1,0,1,0.20346518069664374
4043_3,0,1,0.1450341943203952
9906_10,1,1,0.22709938343300076
8762_8,1,1,0.8624641070354128
2433_4,0,1,0.14905671526955896
11133_3,0,1,0.02899888952973868
6869_1,0,1,0.5423780574780954
11500_10,1,1,0.8206239987948267
8365_8,1,1,0.510708499440354
10745_10,1,1,0.6596161945106545
2490_3,0,1,0.210270219619566
1450_8,1,1,0.955121962760784
3688_8,1,1,0.8295524161218532
4871_2,0,1,0.20084915735489062
11111_9,1,1,0.9417544981196688
837_7,1,1,0.9195883425822636
10132_2,0,1,0.13028226493985437
2459_4,0,1,0.6071308487306606
5907_10,1,1,0.7436047155754556
3174_9,1,1,0.5841061971967323
6246_1,0,1,0.07447703241826886
10512_1,0,1,0.007681667923663489
10295_7,1,1,0.39825579969878494
11360_2,0,1,0.14200858252465015
1487_9,1,1,0.9031815241705445
8433_4,0,1,0.41025407414470266
10387_1,0,1,0.23785127939044695
7232_8,1,1,0.5693851292832034
7992_7,1,1,0.8539391242200224
4682_4,0,1,0.23448775054656304
6350_2,0,1,0.10799218775149429
3227_3,0,1,0.7243599356378572
724_10,1,1,0.8877005348757474
5401_9,1,1,0.8849232126529857
7627_4,0,1,0.6218849257945277
5442_8,1,1,0.7207976300624213
6036_1,0,1,0.058737583053467386
4198_7,1,1,0.8506132178596845
4488_10,1,1,0.7717553638013593
6643_7,1,1,0.47693253546088926
8524_4,0,1,0.6030640710191598
7285_9,1,1,0.5269396315702718
1604_9,1,1,0.8710685799095146
387_2,0,1,0.0447578485510731
4415_4,0,1,0.5546386423513986
9101_9,1,1,0.9048245034931658
10423_9,1,1,0.9149071026922434
10393_9,1,1,0.7421864984285949
9498_1,0,1,0.34844563523116956
4999_1,0,1,0.15602257291791258
11600_7,1,1,0.44125087386386064
1178_10,1,1,0.807895814386957
971_8,1,1,0.9060647326759794
11556_1,0,1,0.18578889784672467
842_9,1,1,0.9668617435953512
2720_3,0,1,0.34143452192523227
5026_8,1,1,0.6939226478268584
4674_7,1,1,0.49993773043352807
1885_10,1,1,0.973122646383019
10304_7,1,1,0.9425204642338509
2198_8,1,1,0.7963235910673083
4486_4,0,1,0.05096068614608748
3132_4,0,1,0.1943450664652473
7478_2,0,1,0.10623846225638589
3632_7,1,1,0.8521886570994477
11816_8,1,1,0.560381095702124
10384_4,0,1,0.4411649113805487
903_8,1,1,0.7984249069963477
10596_1,0,1,0.07939088840565674
11767_8,1,1,0.9397164148670593
7185_3,0,1,0.024095132590507478
3825_3,0,1,0.6001930682561937
4235_7,1,1,0.21135935435316608
2349_9,1,1,0.823542323927767
4586_1,0,1,0.48355674799128356
3233_10,1,1,0.8420906430246924
12304_3,0,1,0.42489377314502225
5751_1,0,1,0.3062156121591394
841_10,1,1,0.9201267214186256
7044_10,1,1,0.8320134627315265
265_1,0,1,0.10845642877443791
6678_2,0,1,0.4849477048961958
11858_2,0,1,0.03090478072861279
7153_3,0,1,0.1282769206329232
2889_1,0,1,0.09758630334499105
7715_8,1,1,0.9079468009488967
2238_1,0,1,0.037980375155141695
7652_3,0,1,0.5178916731112846
11656_2,0,1,0.05666841844704721
9668_1,0,1,0.7730565516112444
